uid,uniqueId,SQ
201582,65023768,9
201582,65024405,6
201582,65025651,2
201582,67045860,1
201582,67049950,1
201582,67451511,2
201582,67954360,1
201582,20090005,6
201582,21002317,8
201582,65003026,7
201582,65004460,1
201582,65023899,10
201582,65024637,8
201582,65038311,2
201582,67017465,6
201582,67187849,10
201582,67331375,6
201582,68284620,1
201582,68934334,5
201582,20046526,7
201582,20105540,1
201582,21029747,8
201582,21063281,2
201582,21114351,2
201582,21152434,5
201582,21155102,3
201582,21188984,5
201582,65000174,5
201582,65003248,9
201582,65003383,4
201582,65004931,2
201582,65024689,10
201582,67020033,4
201582,67876428,9
201582,68336314,5
201582,20296649,10
201582,21055650,1
201582,21087371,2
201582,65002902,3
201582,65003619,10
201582,67144468,9
201582,20304738,9
201582,21068907,8
201582,65001889,10
201582,65003451,2
201582,20266946,7
201582,20291686,7
201582,21037748,9
201582,21058471,2
201582,65000097,8
201582,65021403,4
201582,67018334,5
201582,67714891,2
201582,68420976,7
201582,68934335,6
201582,20261111,2
201582,21123439,10
201582,65001675,6
201582,65002745,6
201582,65002975,6
201582,65023639,10
201582,65025125,6
201582,68148519,10
201582,68670028,9
201582,21067918,9
201582,32028418,9
201582,65001372,3
201582,65001508,9
201582,65001594,5
201582,65001901,2
201582,65002344,5
201582,65002507,8
201582,65004012,3
201582,65004688,9
201582,65021283,4
201582,65023671,2
201582,67023881,2
201582,67043516,7
201582,67106573,4
201582,67469019,10
201582,68749453,4
201582,21077527,8
201582,65001444,5
201582,65001452,3
201582,65001640,1
201582,65002990,1
201582,65003287,8
201582,65024633,4
201582,65024799,10
201582,67051398,9
201582,67183309,10
201582,67226090,1
201582,67353983,4
201582,68483757,8
201582,65001194,5
201582,65002949,10
201582,65021320,1
201582,65039530,1
201582,67004651,2
201582,67056832,3
201582,67288577,8
201582,67714880,1
201582,20279495,6
201582,20283270,1
201582,21153945,6
201582,65001486,7
201582,65003140,1
201582,65023433,4
201582,65025814,5
201582,67256784,5
201582,20278019,10
201582,60035830,1
201582,65001237,8
201582,65002139,10
201582,65002498,9
201582,65002857,8
201582,65003469,10
201582,65021257,8
201582,65025804,5
201582,67103200,1
201582,67714895,6
201582,68200185,6
201582,21120503,4
201582,21150416,7
201582,32000224,5
201582,65001841,2
201582,65003225,6
201582,65023241,2
201582,67064666,7
201582,67231323,4
201582,67772206,7
201582,68501041,2
201582,20281367,8
201582,21066584,5
201582,21085029,10
201582,65023400,1
201582,65025346,7
201582,67049786,7
201582,67127491,2
201582,67207466,7
201582,20272714,5
201582,21019646,7
201582,21054829,10
201582,65038292,3
201582,67053523,4
201582,67429428,9
201582,69552708,9
201582,20280421,2
201582,20284476,7
201582,21008977,8
201582,65023916,7
201582,65025365,6
201582,67129360,1
201582,67645377,8
201582,20228256,7
201582,65003087,8
201582,65004462,3
201582,65004554,5
201582,65021414,5
201582,67206183,4
201582,67206239,10
201582,21158014,5
201582,21184316,7
201582,67345019,10
201582,21082361,2
201582,65001913,4
201582,65002842,3
201582,65004918,9
201582,21008978,9
201582,65004671,2
201582,65038230,1
201582,67250208,9
201582,32023680,1
201582,65004664,5
201582,65025224,5
201582,67031790,1
201582,65024413,4
201582,21028787,8
201582,21090467,8
201582,65002216,7
201582,65002250,1
201582,65004621,2
201582,65004917,8
201582,65038225,6
201582,67005017,8
201582,67329034,5
201582,32018353,4
201582,65001731,2
201582,67064662,3
201582,68934327,8
201582,20273957,8
201582,21009047,8
201582,21066192,3
201582,21090787,8
201582,21139392,3
201582,21153725,6
201582,21188314,5
201582,65004589,10
201582,65023651,2
201582,21149222,3
201582,65002947,8
201582,65025643,4
201582,21064710,1
201582,65000100,1
201582,65003375,6
201582,20275605,6
201582,65001957,8
201582,65025778,9
201582,67064121,2
201582,65004395,6
201582,67041132,3
201582,21013233,4
201582,64027912,3
201582,65023962,3
201582,21025551,2
201582,65028886,7
201582,65038200,1
201582,65001887,8
201582,65002411,2
201582,65002218,9
201582,65025534,5
201582,21057166,7
201582,65000175,6
201582,65003367,8
201582,65039953,4
201582,67077130,1
201582,68340507,8
201582,67867921,2
201582,21018497,8
201582,67106579,10
201582,67288546,7
201582,65003382,3
201582,65004372,3
201582,65002743,4
201582,67086580,1
201582,32023033,4
201582,65023716,7
201582,20274958,9
201582,67008939,10
201582,65004404,5
201582,65028906,7
201582,65025645,6
201582,67247622,3
201582,20239740,1
201582,65002394,5
201582,20293279,10
201582,68926900,1
201582,21055644,5
201582,65003364,5
201582,65003485,6
201582,65023948,9
201582,68934326,7
201582,21008982,3
201582,65003261,2
201582,65004471,2
201582,20269561,2
201582,67284306,7
201582,67060701,2
201582,20094086,7
201582,20095723,4
201582,20304682,3
201582,21071196,7
201582,21189189,10
201582,62050178,9
201582,65001899,10
201582,65001924,5
201582,65002175,6
201582,65002510,1
201582,65003293,4
201582,65004646,7
201582,65021270,1
201582,65023638,9
201582,65024806,7
201582,65024953,4
201582,67021748,9
201582,67033817,8
201582,67039656,7
201582,67068107,8
201582,67096136,7
201582,67276787,8
201582,67284291,2
201582,67351816,7
201582,68141193,4
201582,20228578,9
201582,20266526,7
201582,20284538,9
201582,20284821,2
201582,20291629,10
201582,20292819,10
201582,21000771,2
201582,21054934,5
201582,21138026,7
201582,21156736,7
201582,64019106,7
201582,65001235,6
201582,65001583,4
201582,65002945,6
201582,65003081,2
201582,65003210,1
201582,65004174,5
201582,65004464,5
201582,65004559,10
201582,65021332,3
201582,65023360,1
201582,65023652,3
201582,65024923,4
201582,65039333,4
201582,66821727,8
201582,67029537,8
201582,67040419,10
201582,67053329,10
201582,67054696,7
201582,67131805,6
201582,67292567,8
201582,68141192,3
201582,68420977,8
201582,68902191,2
201582,20067720,1
201582,20265588,9
201582,20274878,9
201582,20283266,7
201582,21001985,6
201582,21009048,9
201582,21087374,5
201582,21149034,5
201582,65001496,7
201582,65001824,5
201582,65002464,5
201582,65002983,4
201582,65003004,5
201582,65023637,8
201582,65023987,8
201582,65038606,7
201582,67021747,8
201582,67031498,9
201582,67040418,9
201582,67074518,9
201582,67088660,1
201582,67104359,10
201582,67386926,7
201582,68144342,3
201582,68199009,10
201582,20094738,9
201582,20224883,4
201582,20224900,1
201582,20255426,7
201582,21039792,3
201582,21057180,1
201582,21157581,2
201582,65001416,7
201582,65001480,1
201582,65004351,2
201582,65004482,3
201582,65023362,3
201582,65023592,3
201582,65023960,1
201582,65024634,5
201582,65024818,9
201582,67026459,10
201582,67043945,6
201582,67179846,7
201582,67254996,7
201582,67765921,2
201582,67867915,6
201582,20049962,3
201582,20214661,2
201582,20276141,2
201582,20281394,5
201582,20284539,10
201582,20294813,4
201582,21019554,5
201582,21081331,2
201582,62051189,10
201582,65000933,4
201582,65002053,4
201582,65002490,1
201582,65002536,7
201582,65002607,8
201582,65023312,3
201582,65023353,4
201582,65023548,9
201582,65023860,1
201582,65023906,7
201582,65024810,1
201582,65026047,8
201582,67000426,7
201582,67013879,10
201582,67190019,10
201582,67317249,10
201582,67696680,1
201582,68123613,4
201582,68655640,1
201582,20063128,9
201582,20101802,3
201582,21064622,3
201582,21089520,1
201582,21151979,10
201582,60035800,1
201582,62072054,5
201582,65001462,3
201582,65001966,7
201582,65002865,6
201582,65021387,8
201582,65023607,8
201582,65023935,6
201582,65023997,8
201582,65024015,6
201582,65024398,9
201582,65024685,6
201582,65039771,2
201582,65039805,6
201582,67033818,9
201582,67106702,3
201582,67129574,5
201582,67160157,8
201582,67523643,4
201582,67867925,6
201582,20276669,10
201582,20293288,9
201582,21054931,2
201582,65002645,6
201582,65002992,3
201582,65004571,2
201582,65004880,1
201582,65021284,5
201582,65021305,6
201582,65021408,9
201582,65023504,5
201582,66821273,4
201582,67031645,6
201582,67133072,3
201582,67350378,9
201582,67645378,9
201582,20293278,9
201582,20300070,1
201582,21061779,10
201582,21148025,6
201582,65001636,7
201582,65001668,9
201582,65001740,1
201582,65002062,3
201582,65003108,9
201582,65003782,3
201582,65024641,2
201582,65039950,1
201582,67054428,9
201582,67132278,9
201582,67288277,8
201582,67345014,5
201582,67353975,6
201582,68515341,2
201582,20046534,5
201582,21018169,10
201582,21039110,1
201582,21063526,7
201582,21090911,2
201582,65001695,6
201582,65003265,6
201582,65004432,3
201582,67188891,2
201582,67451514,5
201582,67829649,10
201582,68362155,6
201582,68901077,8
201582,21040742,3
201582,21142619,10
201582,21188319,10
201582,65001365,6
201582,65002839,10
201582,65002917,8
201582,65003362,3
201582,65003465,6
201582,65025580,1
201582,67019219,10
201582,67028541,2
201582,67044977,8
201582,67045345,6
201582,67271138,9
201582,67292504,5
201582,67529995,6
201582,20066858,9
201582,20266527,8
201582,21013232,3
201582,21018171,2
201582,21018494,5
201582,21095436,7
201582,21141356,7
201582,21148471,2
201582,66810956,7
201582,66819697,8
201582,67247473,4
201582,20270164,5
201582,21070212,3
201582,21087365,6
201582,21151847,8
201582,63003093,4
201582,65001554,5
201582,65002500,1
201582,65003216,7
201582,65024866,7
201582,65025615,6
201582,67119406,7
201582,67190000,1
201582,67279768,9
201582,20046528,9
201582,20077812,3
201582,20277851,2
201582,20303138,9
201582,21038476,7
201582,32023035,6
201582,65000891,2
201582,65002243,4
201582,65003173,4
201582,65003341,2
201582,65004878,9
201582,65021140,1
201582,65039773,4
201582,67011617,8
201582,67041571,2
201582,67087030,1
201582,67111517,8
201582,68926901,2
201582,20269563,4
201582,20280036,7
201582,20291636,7
201582,21029823,4
201582,21040741,2
201582,21057657,8
201582,65021324,5
201582,65023781,2
201582,65028905,6
201582,65037254,5
201582,65039314,5
201582,68832041,2
201582,20287623,4
201582,21002320,1
201582,21038223,4
201582,21051975,6
201582,21140123,4
201582,21156850,1
201582,65001703,4
201582,65001834,5
201582,65001915,6
201582,65002523,4
201582,65002542,3
201582,65002795,6
201582,65003146,7
201582,65004563,4
201582,65024753,4
201582,65025641,2
201582,65025801,2
201582,67645376,7
201582,67714890,1
201582,21000781,2
201582,21140982,3
201582,65000094,5
201582,65001923,4
201582,65004937,8
201582,65038203,4
201582,67031439,10
201582,67178897,8
201582,67243621,2
201582,67268997,8
201582,67288575,6
201582,68420975,6
201582,68515413,4
201582,68655519,10
201582,20293281,2
201582,20294787,8
201582,21013983,4
201582,21150707,8
201582,21152919,10
201582,21166858,9
201582,21183879,10
201582,32000225,6
201582,65001135,6
201582,65001388,9
201582,65024785,6
201582,65024863,4
201582,67071431,2
201582,67099162,3
201582,67567368,9
201582,68363451,2
201582,68783846,7
201582,69553437,8
201582,21063028,9
201582,21140940,1
201582,65000315,6
201582,65001101,2
201582,65001279,10
201582,65001489,10
201582,65001933,4
201582,65002863,4
201582,65002976,7
201582,65003312,3
201582,65003392,3
201582,65023295,6
201582,65024977,8
201582,67038342,3
201582,67451520,1
201582,68195038,9
201582,68868419,10
201582,20292812,3
201582,20300086,7
201582,63002911,2
201582,65001102,3
201582,65002281,2
201582,65004933,4
201582,67049783,4
201582,67064115,6
201582,67453076,7
201582,20093128,9
201582,20254003,4
201582,20275604,5
201582,20297342,3
201582,21017350,1
201582,64019108,9
201582,65004680,1
201582,65004871,2
201582,65023718,9
201582,65025623,4
201582,67097313,4
201582,67336085,6
201582,65002181,2
201582,65003243,4
201582,65021409,10
201582,65023857,8
201582,20064464,5
201582,20077810,1
201582,21144773,4
201582,21145782,3
201582,65001946,7
201582,65021256,7
201582,65023524,5
201582,65025126,7
201582,65038271,2
201582,67759350,1
201582,20096241,2
201582,20274601,2
201582,20279005,6
201582,21038334,5
201582,21138046,7
201582,65001854,5
201582,65001929,10
201582,65002087,8
201582,65003417,8
201582,65028979,10
201582,67319048,9
201582,67693758,9
201582,20088402,3
201582,21141201,2
201582,21155104,5
201582,21188039,10
201582,65003378,9
201582,65025250,1
201582,65039756,7
201582,66810415,6
201582,67055982,3
201582,67131804,5
201582,67206200,1
201582,67247616,7
201582,67500261,2
201582,20094075,6
201582,21087819,10
201582,21141613,4
201582,65001862,3
201582,65003221,2
201582,65039949,10
201582,67064654,5
201582,68617653,4
201582,20266941,2
201582,21055646,7
201582,65003029,10
201582,65004335,6
201582,65023956,7
201582,65025618,9
201582,67000434,5
201582,67019227,8
201582,67021165,6
201582,68661704,5
201582,20297340,1
201582,20303914,5
201582,21155038,9
201582,65000864,5
201582,65002017,8
201582,65002126,7
201582,65002755,6
201582,65003431,2
201582,65021304,5
201582,65025541,2
201582,67180837,8
201582,68594505,6
201582,68684971,2
201582,20066283,4
201582,20075405,6
201582,20265436,7
201582,20288008,9
201582,21025786,7
201582,65001144,5
201582,65024679,10
201582,65024746,7
201582,67021953,4
201582,67122093,4
201582,67203641,2
201582,21000777,8
201582,21054828,9
201582,21067516,7
201582,61062684,5
201582,65000828,9
201582,65002279,10
201582,65002412,3
201582,65003212,3
201582,67002956,7
201582,67054456,7
201582,20080643,4
201582,65001401,2
201582,65001662,3
201582,65001963,4
201582,65002913,4
201582,65023488,9
201582,65038289,10
201582,67250300,1
201582,68926896,7
201582,21016091,2
201582,65021404,5
201582,65024954,5
201582,65038306,7
201582,67477464,5
201582,65001298,9
201582,65001572,3
201582,65001914,5
201582,65002662,3
201582,65023726,7
201582,65038223,4
201582,65039650,1
201582,67031431,2
201582,68135829,10
201582,21048737,8
201582,21051153,4
201582,21078706,7
201582,62071518,9
201582,65024909,10
201582,67311413,4
201582,67311417,8
201582,21000768,9
201582,21087815,6
201582,21151219,10
201582,65001884,5
201582,65004952,3
201582,65023536,7
201582,67000580,1
201582,69610579,10
201582,67117827,8
201582,68809315,6
201582,20269498,9
201582,20291633,4
201582,21002847,8
201582,65002291,2
201582,65002882,3
201582,65023974,5
201582,65024706,7
201582,65028978,9
201582,65038239,10
201582,68669022,3
201582,20287985,6
201582,21002324,5
201582,21025553,4
201582,65004686,7
201582,67064658,9
201582,67080325,6
201582,21000763,4
201582,21024222,3
201582,65001557,8
201582,67031788,9
201582,68558777,8
201582,20212465,6
201582,65004470,1
201582,66821269,10
201582,67247467,8
201582,65000874,5
201582,65002041,2
201582,67041929,10
201582,67128830,1
201582,20276672,3
201582,65002846,7
201582,65004338,9
201582,21018688,9
201582,65001815,6
201582,65002117,8
201582,65003053,4
201582,20275601,2
201582,21183944,5
201582,65025608,9
201582,68902185,6
201582,20272678,9
201582,65003586,7
201582,21022604,5
201582,21051973,4
201582,20288007,8
201582,21152439,10
201582,65001676,7
201582,65003023,4
201582,67067873,4
201582,67102574,5
201582,67188893,4
201582,65002689,10
201582,67301379,10
201582,65001497,8
201582,65024759,10
201582,67122897,8
201582,20211370,1
201582,65002058,9
201582,65004319,10
201582,21152629,10
201582,65004873,4
201582,67714876,7
201582,21140180,1
201582,65021267,8
201582,65023584,5
201582,65036972,3
201582,20281182,3
201582,21182944,5
201582,65004661,2
201582,65023450,1
201582,67350399,10
201582,65001896,7
201582,65021356,7
201582,67087042,3
201582,67128815,6
201582,65038255,6
201582,65002557,8
201582,65003011,2
201582,65004764,5
201582,67127490,1
201582,65023797,8
201582,65025419,10
201582,21013234,5
201582,65001541,2
201582,62050127,8
201582,65001888,9
201582,65025343,4
201582,20094081,2
201582,68293684,5
201582,20275029,10
201582,21067515,6
201582,67381440,1
201582,20203191,2
201582,20212456,7
201582,21003160,1
201582,21061908,9
201582,21084485,6
201582,21142620,1
201582,21187262,3
201582,65002849,10
201582,65003251,2
201582,65003322,3
201582,65004792,3
201582,65021352,3
201582,65023598,9
201582,65024002,3
201582,65024751,2
201582,65024915,6
201582,67042390,1
201582,20096235,6
201582,20226477,8
201582,20271012,3
201582,20272679,10
201582,20292561,2
201582,21013985,6
201582,21064709,10
201582,21086706,7
201582,62050160,1
201582,62050185,6
201582,65000237,8
201582,65001478,9
201582,65003450,1
201582,65004173,4
201582,65023446,7
201582,65023648,9
201582,65023723,4
201582,65023729,10
201582,65023852,3
201582,65039318,9
201582,67043950,1
201582,67402841,2
201582,68201767,8
201582,21051152,3
201582,21053693,4
201582,21095072,3
201582,21150613,4
201582,62052241,2
201582,65001418,9
201582,65001986,7
201582,65002564,5
201582,65003279,10
201582,65004725,6
201582,65025309,10
201582,67021167,8
201582,67041847,8
201582,67255002,3
201582,67279755,6
201582,68532828,9
201582,68789995,6
201582,20292815,6
201582,21019617,8
201582,65001593,4
201582,65002019,10
201582,65002368,9
201582,65003070,1
201582,65021326,7
201582,65023578,9
201582,65025652,3
201582,65026032,3
201582,65038231,2
201582,65039541,2
201582,67051623,4
201582,67060689,10
201582,67064731,2
201582,67105782,3
201582,67106571,2
201582,67176214,5
201582,67194181,2
201582,67483689,10
201582,67749044,5
201582,20211391,2
201582,20212423,4
201582,21013230,1
201582,21041821,2
201582,21156718,9
201582,21188994,5
201582,65001415,6
201582,65001735,6
201582,65002864,5
201582,65003326,7
201582,65003400,1
201582,65003430,1
201582,65004669,10
201582,65023826,7
201582,65024004,5
201582,65039770,1
201582,67012135,6
201582,67019221,2
201582,67567373,4
201582,67714893,4
201582,68114905,6
201582,20289615,6
201582,20302752,3
201582,20304107,8
201582,21002846,7
201582,21039115,6
201582,21082434,5
201582,21085027,8
201582,21086341,2
201582,21093200,1
201582,21149004,5
201582,32040984,5
201582,32040985,6
201582,65000837,8
201582,65000840,1
201582,65002316,7
201582,65002915,6
201582,67038335,6
201582,67052108,9
201582,67109021,2
201582,67180595,6
201582,67187149,10
201582,67867922,3
201582,68749451,2
201582,20101801,2
201582,20229790,1
201582,20286758,9
201582,21017943,4
201582,21088734,5
201582,65001304,5
201582,65001935,6
201582,65004689,10
201582,65021281,2
201582,65023379,10
201582,65023747,8
201582,65023912,3
201582,65023928,9
201582,65025805,6
201582,66813794,5
201582,67000406,7
201582,67064979,10
201582,67451510,1
201582,68736086,7
201582,20064680,1
201582,20089350,1
201582,20091933,4
201582,20205254,5
201582,21002326,7
201582,21156019,10
201582,65001637,8
201582,65002069,10
201582,65002337,8
201582,65002492,3
201582,65002606,7
201582,65004772,3
201582,67040420,1
201582,67526330,1
201582,20239741,2
201582,20271905,6
201582,20272684,5
201582,21040190,1
201582,21089014,5
201582,65001142,3
201582,65001487,8
201582,65001552,3
201582,65002142,3
201582,65002851,2
201582,65004398,9
201582,65025596,7
201582,65039801,2
201582,67009653,4
201582,67274183,4
201582,67633426,7
201582,67876459,10
201582,20267422,3
201582,20277999,10
201582,21182945,6
201582,65001133,4
201582,65001408,9
201582,65001885,6
201582,65002121,2
201582,65003057,8
201582,65021377,8
201582,65021379,10
201582,65024820,1
201582,65025118,9
201582,67020693,4
201582,67112077,8
201582,67119399,10
201582,21064623,4
201582,21087366,7
201582,21144885,6
201582,21152442,3
201582,60035831,2
201582,65003288,9
201582,65004910,1
201582,65024772,3
201582,65025626,7
201582,67011352,3
201582,67019223,4
201582,67070413,4
201582,67311416,7
201582,67953262,3
201582,68749452,3
201582,20094074,5
201582,20203828,9
201582,20275676,7
201582,65001417,8
201582,65003388,9
201582,65004422,3
201582,65023615,6
201582,65038327,8
201582,67068233,4
201582,67129579,10
201582,67141584,5
201582,67158725,6
201582,67184922,3
201582,67288279,10
201582,67556642,3
201582,68902192,3
201582,20100109,10
201582,20275629,10
201582,62052260,1
201582,65001542,3
201582,65001713,4
201582,65002907,8
201582,65023311,2
201582,65025564,5
201582,65039659,10
201582,65039959,10
201582,65039961,2
201582,67015241,2
201582,67020040,1
201582,67060217,8
201582,67068242,3
201582,67099238,9
201582,67271132,3
201582,67472432,3
201582,20269560,1
201582,20291637,8
201582,21009137,8
201582,21083249,10
201582,65000309,10
201582,65001225,6
201582,65002162,3
201582,65002746,7
201582,65003401,2
201582,65004930,1
201582,65023992,3
201582,65025366,7
201582,67060219,10
201582,67320121,2
201582,67402842,3
201582,67633430,1
201582,67867901,2
201582,20275607,8
201582,20275631,2
201582,65001646,7
201582,65003242,3
201582,65003365,6
201582,65003389,10
201582,65023369,10
201582,65024877,8
201582,65025237,8
201582,65038272,3
201582,65039757,8
201582,67020694,5
201582,67087022,3
201582,67236308,9
201582,67796389,10
201582,67867897,8
201582,20064449,10
201582,20212475,6
201582,20248030,1
201582,20286759,10
201582,21141184,5
201582,65001492,3
201582,65001691,2
201582,65003615,6
201582,65003963,4
201582,65004469,10
201582,65023262,3
201582,65025657,8
201582,65038267,8
201582,66822273,4
201582,67005015,6
201582,67043522,3
201582,67762749,10
201582,20272681,2
201582,21003163,4
201582,65001837,8
201582,65001996,7
201582,65002752,3
201582,65021322,3
201582,65023996,7
201582,65024971,2
201582,65025104,5
201582,67758289,10
201582,21001914,5
201582,21054938,9
201582,21141611,2
201582,65001795,6
201582,65002193,4
201582,65003054,5
201582,65003432,3
201582,65038259,10
201582,67029538,9
201582,67099992,3
201582,67271128,9
201582,67309894,5
201582,20226262,3
201582,20270172,3
201582,20274009,10
201582,21025552,3
201582,21029819,10
201582,21038480,1
201582,21185716,7
201582,65001356,7
201582,65001586,7
201582,67049952,3
201582,67055985,6
201582,67111436,7
201582,67336089,10
201582,67876469,10
201582,68749445,6
201582,20270195,6
201582,21041515,6
201582,21063287,8
201582,63914557,8
201582,65000797,8
201582,65001685,6
201582,65002119,10
201582,65002134,5
201582,65002377,8
201582,65002753,4
201582,65021272,3
201582,65024690,1
201582,65039956,7
201582,67002159,10
201582,67026442,3
201582,67031451,2
201582,67107027,8
201582,67350374,5
201582,20210790,1
201582,20288006,7
201582,21025556,7
201582,21154079,10
201582,21188237,8
201582,65001427,8
201582,65001947,8
201582,65001959,10
201582,65002903,4
201582,65003035,6
201582,65023950,1
201582,65024603,4
201582,67011340,1
201582,21140983,4
201582,21182951,2
201582,65001510,1
201582,65002314,5
201582,65004356,7
201582,65004926,7
201582,65023605,6
201582,67115323,4
201582,68741779,10
201582,20276987,8
201582,20304206,7
201582,21008985,6
201582,65001154,5
201582,65001204,5
201582,65002217,8
201582,65003316,7
201582,67131807,8
201582,67670613,4
201582,20086962,3
201582,20304739,10
201582,21078703,4
201582,21130333,4
201582,21141198,9
201582,65001727,8
201582,65002275,6
201582,67041931,2
201582,67247617,8
201582,67332985,6
201582,21039371,2
201582,21057176,7
201582,65001208,9
201582,65002097,8
201582,65002823,4
201582,65021291,2
201582,65021306,7
201582,65023681,2
201582,65038253,4
201582,67102815,6
201582,67876458,9
201582,65002110,1
201582,65002141,2
201582,65002592,3
201582,65004379,10
201582,65004731,2
201582,65025587,8
201582,65038199,10
201582,67031429,10
201582,67188872,3
201582,67274177,8
201582,68773882,3
201582,20100111,2
201582,21148870,1
201582,65001308,9
201582,65001338,9
201582,65021274,5
201582,21009479,10
201582,65001234,5
201582,65001689,10
201582,65002006,7
201582,65004876,7
201582,67124944,5
201582,67125768,9
201582,21025598,9
201582,21090473,4
201582,65002547,8
201582,65023732,3
201582,65039946,7
201582,65039980,1
201582,21000616,7
201582,21046438,9
201582,65002858,9
201582,67111515,6
201582,67179784,5
201582,67867923,4
201582,68141190,1
201582,68594643,4
201582,68721315,6
201582,68926897,8
201582,20066611,2
201582,20086769,10
201582,20271670,1
201582,65001687,8
201582,65001728,9
201582,65002373,4
201582,65021264,5
201582,67000414,5
201582,67043805,6
201582,68660018,9
201582,20270174,5
201582,21031721,2
201582,21040191,2
201582,65003881,2
201582,65004307,8
201582,65004507,8
201582,65004752,3
201582,65037065,6
201582,21022605,6
201582,21188439,10
201582,65002509,10
201582,65003640,1
201582,65023267,8
201582,67026481,2
201582,21123443,4
201582,21188955,6
201582,65001476,7
201582,65001983,4
201582,65002503,4
201582,65004684,5
201582,65023393,4
201582,65023751,2
201582,65024748,9
201582,67345025,6
201582,65001734,5
201582,65002565,6
201582,65002674,5
201582,65002827,8
201582,65004457,8
201582,65004474,5
201582,65023840,1
201582,65023848,9
201582,69552707,8
201582,20071248,9
201582,20266933,4
201582,21079585,6
201582,65000044,5
201582,65001710,1
201582,65024890,1
201582,67336087,8
201582,68277202,3
201582,P0000128,9
201582,65025010,1
201582,69557768,9
201582,65001677,8
201582,65002061,2
201582,65003214,5
201582,65023426,7
201582,67043948,9
201582,67060218,9
201582,67156074,5
201582,67176212,3
201582,67610263,4
201582,20272683,4
201582,21025555,6
201582,21147159,10
201582,65000209,10
201582,65002315,6
201582,65021353,4
201582,67128824,5
201582,67179844,5
201582,65002562,3
201582,65002889,10
201582,65004923,4
201582,65023838,9
201582,67084762,3
201582,68438409,10
201582,20080326,7
201582,65003171,2
201582,65003226,7
201582,65038254,5
201582,67018331,2
201582,20271981,2
201582,20272293,4
201582,21094395,6
201582,65001652,3
201582,65004784,5
201582,65025373,4
201582,67131114,5
201582,68697680,1
201582,20212425,6
201582,21060126,7
201582,21166857,8
201582,65000178,9
201582,65004697,8
201582,65039945,6
201582,67038363,4
201582,20086969,10
201582,65001162,3
201582,67365338,9
201582,68195031,2
201582,21000764,5
201582,65001886,7
201582,21001458,9
201582,65002067,8
201582,65023581,2
201582,67056830,1
201582,21185712,3
201582,65001897,8
201582,65024968,9
201582,20267426,7
201582,20294815,6
201582,21055647,8
201582,65002710,1
201582,20093126,7
201582,21018836,7
201582,20206148,9
201582,65000810,1
201582,21148868,9
201582,65002129,10
201582,65001227,8
201582,65001911,2
201582,20275678,9
201582,67043803,4
201582,20296955,6
201582,61062931,2
201582,62072039,10
201582,65002372,3
201582,65021258,9
201582,65028820,1
201582,67292502,3
201582,21056563,4
201582,65039723,4
201582,20286757,8
201582,65001528,9
201582,65002280,1
201582,65002784,5
201582,67222846,7
201582,20292816,7
201582,65002881,2
201582,65004558,9
201582,67128821,2
201582,65002430,1
201582,21157367,8
201582,65023422,3
201582,67039648,9
201582,65003747,8
201582,65021318,9
201582,69647193,4
201582,21142889,10
201582,65001257,8
201582,21093521,2
201582,65025543,4
201582,67267601,2
201582,20291630,1
201582,20240484,5
201582,21001437,8
201582,21018383,4
201582,21040654,5
201582,21063033,4
201582,21067671,2
201582,32028419,10
201582,62050148,9
201582,65001721,2
201582,65002591,2
201582,65002883,4
201582,65003267,8
201582,65003335,6
201582,65004365,6
201582,65004782,3
201582,65023230,1
201582,65023399,10
201582,65023730,1
201582,65024683,4
201582,65039527,8
201582,67062145,6
201582,67087034,5
201582,67093493,4
201582,67960773,4
201582,68902190,1
201582,20075414,5
201582,20287631,2
201582,21000619,10
201582,21014046,7
201582,21081204,5
201582,21183876,7
201582,21188993,4
201582,63003094,5
201582,65000796,7
201582,65001326,7
201582,65001928,9
201582,65002751,2
201582,65002841,2
201582,65003185,6
201582,65003593,4
201582,65004337,8
201582,65004623,4
201582,65021307,8
201582,67000432,3
201582,67043947,8
201582,67106205,6
201582,67236314,5
201582,67261666,7
201582,67483692,3
201582,67867926,7
201582,67876465,6
201582,68543266,7
201582,20265435,6
201582,20288009,10
201582,20291546,7
201582,21007769,10
201582,21081205,6
201582,21141504,5
201582,21188992,3
201582,65001428,9
201582,65001796,7
201582,65001988,9
201582,65002502,3
201582,65002884,5
201582,65004624,5
201582,65004939,10
201582,65021354,5
201582,65023657,8
201582,65023746,7
201582,65025810,1
201582,65028925,6
201582,67028566,7
201582,67057783,4
201582,67084764,5
201582,67190038,9
201582,67645379,10
201582,21005434,5
201582,21050315,6
201582,21056699,10
201582,21082436,7
201582,21109061,2
201582,21149693,4
201582,21188311,2
201582,65001366,7
201582,65002597,8
201582,65004773,4
201582,65004787,8
201582,65023327,8
201582,65023710,1
201582,65024757,8
201582,65025617,8
201582,65038227,8
201582,65038603,4
201582,67039629,10
201582,67043949,10
201582,67095963,4
201582,67096142,3
201582,67128818,9
201582,67175595,6
201582,67274179,10
201582,67867908,9
201582,20294810,1
201582,21001457,8
201582,21005657,8
201582,21051992,3
201582,65000177,8
201582,65000809,10
201582,65001879,10
201582,65001900,1
201582,65023911,2
201582,65024704,5
201582,65025673,4
201582,65025812,3
201582,65039526,7
201582,67038369,10
201582,67123792,3
201582,67132273,4
201582,67157471,2
201582,67159832,3
201582,67182738,9
201582,67326645,6
